SK_ORDER,SK_CUSTOMER,ID_ORDER,ORD_STATUS,DAT_PURCHASE,DAT_APPROVED,DAT_SHIPPED,DAT_DELIVERED,DAT_ESTIMATED_DELIVERY
95287,59288,6d24d19f8842be0e8e1064fb0709528b,delivered,2018-04-03T20:17:52.000Z,2018-04-04T03:30:26.000Z,2018-04-04T18:38:40.000Z,2018-04-13T20:28:34.000Z,2018-04-26T00:00:00.000Z
95288,95415,baacbbe167481d63498184a70336a4b0,delivered,2017-04-23T19:42:44.000Z,2017-04-23T19:55:09.000Z,2017-04-24T10:34:15.000Z,2017-05-03T15:37:57.000Z,2017-05-15T00:00:00.000Z
95289,77505,f20ad794a21ea34c982e74ec18f7aaec,delivered,2018-02-11T00:58:51.000Z,2018-02-11T02:09:08.000Z,2018-02-15T01:09:10.000Z,2018-02-26T20:41:46.000Z,2018-03-08T00:00:00.000Z
95290,62582,d642fb15b0654daba438822439c28c01,delivered,2018-03-18T17:12:55.000Z,2018-03-18T17:28:30.000Z,2018-03-22T22:32:43.000Z,2018-04-04T16:47:34.000Z,2018-04-20T00:00:00.000Z
95291,35950,a0e5d064377d8e6cd6a615400b70bc55,delivered,2018-07-25T15:40:35.000Z,2018-07-25T16:45:18.000Z,2018-08-07T15:39:00.000Z,2018-08-15T15:22:29.000Z,2018-08-22T00:00:00.000Z
95292,65754,c1c46208ebd1440f4da5b7197c544d6c,delivered,2018-08-20T20:59:39.000Z,2018-08-20T21:10:13.000Z,2018-08-21T15:54:00.000Z,2018-08-27T21:46:38.000Z,2018-09-10T00:00:00.000Z
95293,45277,8c5318153ba4cd0a91405a8733338fa4,delivered,2018-06-24T18:54:43.000Z,2018-06-24T19:20:08.000Z,2018-06-25T15:21:00.000Z,2018-07-03T06:36:49.000Z,2018-07-18T00:00:00.000Z
95294,90454,aa2fcb1050e5d80ce4c759f8a7491e42,delivered,2018-03-06T10:45:08.000Z,2018-03-08T02:16:10.000Z,2018-03-08T20:57:28.000Z,2018-03-15T21:42:09.000Z,2018-03-29T00:00:00.000Z
95295,66413,6836068790e98af482ed0d16fa65d535,delivered,2017-08-08T20:21:27.000Z,2017-08-08T20:30:17.000Z,2017-08-11T18:18:00.000Z,2017-08-28T18:57:28.000Z,2017-08-30T00:00:00.000Z
95296,39710,558731462aceb9588378c7c19194d2db,delivered,2018-05-10T14:00:11.000Z,2018-05-10T14:16:26.000Z,2018-05-17T13:29:00.000Z,2018-05-18T16:59:56.000Z,2018-06-07T00:00:00.000Z
95297,57189,413acaaa6c5aa063a17bda2ee7e3690a,shipped,2018-07-01T19:07:23.000Z,2018-07-01T19:15:10.000Z,2018-07-04T14:30:00.000Z,"",2018-07-25T00:00:00.000Z
95298,15392,25c6f0ec957719646d6018427efc5504,delivered,2017-08-08T22:05:56.000Z,2017-08-08T22:23:28.000Z,2017-08-09T20:54:43.000Z,2017-08-14T19:34:06.000Z,2017-08-28T00:00:00.000Z
95299,41317,bec49fb7d032cc8a815d4135551a98e5,delivered,2017-06-21T22:15:53.000Z,2017-06-21T22:30:16.000Z,2017-06-22T16:03:24.000Z,2017-07-06T17:13:30.000Z,2017-07-18T00:00:00.000Z
95300,10526,146ee0d0528dc62bebbd50fe53f2ec43,delivered,2018-07-18T17:18:58.000Z,2018-07-19T02:55:15.000Z,2018-07-20T15:46:00.000Z,2018-08-03T23:26:44.000Z,2018-08-14T00:00:00.000Z
95301,62312,ed362cd4cc1db144970bc67fcf848fd6,invoiced,2017-10-22T14:31:56.000Z,2017-10-22T14:49:35.000Z,"","",2017-11-13T00:00:00.000Z
95302,22621,10606f62d4e20dff10d9499d5bc21a6f,delivered,2017-05-31T19:32:28.000Z,2017-05-31T19:45:20.000Z,2017-06-01T15:26:14.000Z,2017-06-14T14:48:09.000Z,2017-07-06T00:00:00.000Z
95303,26867,5b05675d9f09a7f7f94f59caa0335c71,delivered,2018-02-02T20:45:49.000Z,2018-02-02T20:55:55.000Z,2018-02-06T22:29:09.000Z,2018-02-19T17:11:45.000Z,2018-02-21T00:00:00.000Z
95304,22232,25a82fa3e495b6124f9d196f8ab78dfc,delivered,2017-08-15T13:29:35.000Z,2017-08-15T13:45:16.000Z,2017-08-16T21:09:43.000Z,2017-08-25T21:22:35.000Z,2017-09-06T00:00:00.000Z
95305,85369,57274b4596c5c76c54168e88dbcf922f,delivered,2017-10-02T10:28:42.000Z,2017-10-02T10:49:19.000Z,2017-10-03T20:10:17.000Z,2017-10-16T22:23:14.000Z,2017-10-25T00:00:00.000Z
95306,20720,b89851145dc1888ce963c2e7da8ce7be,shipped,2017-11-24T23:02:40.000Z,2017-11-25T02:13:02.000Z,2017-11-27T20:46:49.000Z,"",2017-12-15T00:00:00.000Z
95307,79224,59e5317d09cbdc3fb1a09620de067934,delivered,2018-02-02T08:59:00.000Z,2018-02-03T02:53:06.000Z,2018-02-05T22:19:40.000Z,2018-02-20T23:38:52.000Z,2018-03-12T00:00:00.000Z
95308,10110,2f2b6449cf42e110cd34d6d659c5075c,delivered,2017-11-25T21:57:42.000Z,2017-11-25T22:33:27.000Z,2017-11-27T20:28:36.000Z,2017-12-07T18:06:57.000Z,2017-12-27T00:00:00.000Z
95309,39697,836c4448e4e7feeabbc693eb1bc129e2,delivered,2018-03-08T11:31:31.000Z,2018-03-08T11:50:37.000Z,2018-03-09T17:57:28.000Z,2018-03-21T00:51:57.000Z,2018-04-02T00:00:00.000Z
95310,5438,96872d026aa122a9e93957de1e58d427,delivered,2018-01-18T11:33:56.000Z,2018-01-26T17:03:26.000Z,2018-02-02T18:50:34.000Z,2018-02-05T18:12:46.000Z,2018-02-02T00:00:00.000Z
95311,17307,e1498c730a641e84a12251fb544db234,delivered,2018-08-04T15:18:02.000Z,2018-08-07T06:10:19.000Z,2018-08-07T10:26:00.000Z,2018-08-20T23:52:07.000Z,2018-08-22T00:00:00.000Z
95312,20452,38e58cdf27a57490e8945bd9f8150e45,delivered,2017-11-28T15:34:46.000Z,2017-11-28T16:02:19.000Z,2017-12-01T17:48:38.000Z,2018-01-05T11:19:40.000Z,2017-12-27T00:00:00.000Z
95313,19116,65fe9601e997715486ad2ee69ef378e2,delivered,2018-05-03T20:12:20.000Z,2018-05-03T20:30:56.000Z,2018-05-07T14:19:00.000Z,2018-05-14T19:58:51.000Z,2018-06-05T00:00:00.000Z
95314,31581,b451d36b7885d0b242a0e8189f3f8394,delivered,2018-07-23T14:45:41.000Z,2018-07-23T16:04:25.000Z,2018-07-26T07:01:00.000Z,2018-08-02T17:22:54.000Z,2018-08-07T00:00:00.000Z
95315,65112,3b4a1c677a8c6c11d2564b52b6eb636b,delivered,2017-10-03T16:44:16.000Z,2017-10-03T16:56:42.000Z,2017-10-04T13:41:30.000Z,2017-10-09T19:41:37.000Z,2017-10-30T00:00:00.000Z
95316,53823,f55863be6758b60482c4bdfa3cd016ed,delivered,2017-12-07T14:24:06.000Z,2017-12-07T15:25:52.000Z,2017-12-12T21:19:07.000Z,2018-01-05T19:43:21.000Z,2018-01-31T00:00:00.000Z
95317,35862,3e8a5d7a9c694f157149b42fcba7a059,delivered,2017-11-16T13:58:07.000Z,2017-11-17T15:26:33.000Z,2017-11-20T17:21:53.000Z,2017-11-27T19:38:13.000Z,2017-12-06T00:00:00.000Z
95318,15301,fec76d3c7d37a989bdd3a22911340c75,processing,2018-01-19T14:24:31.000Z,2018-01-20T15:22:02.000Z,"","",2018-02-09T00:00:00.000Z
95319,31965,20648e7d48939d4edd1dec4781fc1680,shipped,2017-11-29T11:59:51.000Z,2017-12-01T11:31:33.000Z,2017-12-01T20:03:31.000Z,"",2017-12-27T00:00:00.000Z
95320,7236,63d6a91d52c3051f930506eccaf995ad,delivered,2018-08-10T17:15:28.000Z,2018-08-10T17:30:16.000Z,2018-08-14T06:59:00.000Z,2018-09-05T16:56:56.000Z,2018-08-22T00:00:00.000Z
95321,26271,83dcf2f6e29abb1516047b414c52b004,delivered,2018-07-01T22:28:19.000Z,2018-07-01T22:49:58.000Z,2018-07-03T15:17:00.000Z,2018-07-10T17:21:58.000Z,2018-07-30T00:00:00.000Z
95322,41970,9c0c12e4d0dc6b288f3e7755c791aa35,delivered,2017-04-18T21:13:54.000Z,2017-04-18T21:25:13.000Z,2017-04-20T09:17:18.000Z,2017-05-12T12:05:16.000Z,2017-05-10T00:00:00.000Z
95323,66793,1e9a53e194e98b64434abc52aeedae1e,delivered,2017-02-06T08:50:31.000Z,2017-02-06T09:02:08.000Z,2017-02-08T11:05:20.000Z,2017-02-20T03:25:56.000Z,2017-03-07T00:00:00.000Z
95324,98405,03611c1be392917d9b0ca62977763baf,delivered,2018-02-08T19:42:07.000Z,2018-02-08T19:55:28.000Z,2018-02-09T20:39:01.000Z,2018-02-28T18:55:08.000Z,2018-03-14T00:00:00.000Z
95325,48521,6380965ea7c07bb8933e9b8b81400705,delivered,2018-05-07T18:43:39.000Z,2018-05-09T03:11:45.000Z,2018-05-09T11:59:00.000Z,2018-05-21T18:41:18.000Z,2018-06-04T00:00:00.000Z
95326,78299,d65c4249ab7af6bab389533d3e320eb4,delivered,2018-05-24T15:40:38.000Z,2018-05-24T15:53:49.000Z,2018-05-25T14:03:00.000Z,2018-06-04T19:38:37.000Z,2018-06-19T00:00:00.000Z
95327,90062,ca8404db0c07ba332b8a7d83693af3a3,delivered,2018-02-02T14:02:12.000Z,2018-02-02T14:10:33.000Z,2018-02-02T23:33:06.000Z,2018-02-16T23:22:14.000Z,2018-03-07T00:00:00.000Z
95328,24096,41e096922c4b995c0f51f50efcdb80c0,delivered,2018-03-22T15:21:56.000Z,2018-03-22T16:07:48.000Z,2018-03-23T22:03:29.000Z,2018-04-10T14:42:56.000Z,2018-04-18T00:00:00.000Z
95329,34122,5e021cdf9b42799cd60d771910e43008,delivered,2018-03-18T18:52:18.000Z,2018-03-19T07:50:42.000Z,2018-03-20T20:02:18.000Z,2018-03-29T23:47:29.000Z,2018-04-13T00:00:00.000Z
95330,24132,6925362849d6fe4c2f5ffe3845b09b98,delivered,2018-03-06T09:13:14.000Z,2018-03-07T02:15:56.000Z,2018-03-13T22:46:38.000Z,2018-04-02T18:12:21.000Z,2018-03-28T00:00:00.000Z
95331,64317,9add7e9338f3b8cac642ce405bb64655,delivered,2017-05-22T19:49:13.000Z,2017-05-24T10:02:25.000Z,2017-05-25T14:33:55.000Z,2017-06-09T14:13:44.000Z,2017-06-21T00:00:00.000Z
95332,37128,297cce15c34916477e3daa6b59db8a67,delivered,2017-11-04T23:15:33.000Z,2017-11-04T23:30:20.000Z,2017-11-06T18:19:06.000Z,2017-11-10T17:07:38.000Z,2017-11-30T00:00:00.000Z
95333,31519,4d3f7c452f20cb1998ad36be6eb74243,delivered,2018-01-27T08:11:34.000Z,2018-01-27T08:38:52.000Z,2018-01-29T19:11:59.000Z,2018-02-15T00:51:36.000Z,2018-02-21T00:00:00.000Z
95334,86535,3153710333d5f537679eb85bc07bf953,delivered,2018-06-27T13:53:32.000Z,2018-06-27T14:12:44.000Z,2018-06-28T13:37:00.000Z,2018-07-12T22:13:44.000Z,2018-07-26T00:00:00.000Z
95335,85891,af86b8dd80134775dceda700fc2ce5ee,delivered,2017-08-26T15:00:54.000Z,2017-08-26T15:10:13.000Z,2017-08-28T21:14:16.000Z,2017-09-12T19:31:07.000Z,2017-09-29T00:00:00.000Z
95336,54857,3824c33989b707cc0b0f7fe2b86df7f5,delivered,2018-03-23T06:50:52.000Z,2018-03-23T07:07:41.000Z,2018-03-27T11:16:40.000Z,2018-04-17T16:22:32.000Z,2018-04-24T00:00:00.000Z
95337,91557,9231cd28d094660487390045fec25a3b,unavailable,2017-05-31T00:23:47.000Z,2017-05-31T01:25:25.000Z,"","",2017-06-29T00:00:00.000Z
95338,38915,108ba0b0521d3a6629dc825044217a57,delivered,2017-03-02T11:24:17.000Z,2017-03-02T11:35:14.000Z,2017-03-03T09:25:25.000Z,2017-03-11T05:22:51.000Z,2017-03-24T00:00:00.000Z
95339,32840,606c3603f9869041c9af20d3fba49a8c,delivered,2018-06-29T18:27:21.000Z,2018-06-29T18:50:20.000Z,2018-07-02T15:05:00.000Z,2018-07-09T17:31:43.000Z,2018-07-20T00:00:00.000Z
95340,16569,e06698baea08bc0dd2705f763e7d1c89,delivered,2017-03-20T09:40:22.000Z,2017-03-20T09:40:22.000Z,2017-03-21T18:15:27.000Z,2017-03-27T14:14:23.000Z,2017-04-10T00:00:00.000Z
95341,92199,3b070195d0d1272935abef5e1dcf0c9e,delivered,2018-06-17T12:31:55.000Z,2018-06-17T12:58:39.000Z,2018-06-19T14:07:00.000Z,2018-06-25T21:46:54.000Z,2018-07-11T00:00:00.000Z
95342,87665,b884f6bb613dfe8c46e6dbc9285f3fc7,delivered,2018-05-07T15:01:20.000Z,2018-05-07T16:52:53.000Z,2018-05-08T10:07:00.000Z,2018-05-11T22:05:35.000Z,2018-05-23T00:00:00.000Z
95343,17331,52f308ce830731bfdfea4539e140073f,unavailable,2017-08-02T11:11:01.000Z,2017-08-03T03:04:51.000Z,"","",2017-08-23T00:00:00.000Z
95344,86526,74d300a40f14d9bb630e966dad89198f,delivered,2018-07-18T11:38:09.000Z,2018-07-18T11:45:21.000Z,2018-07-19T14:21:00.000Z,2018-07-24T15:32:47.000Z,2018-08-10T00:00:00.000Z
95345,39665,a0a283cb8ba521d35c5a3fc3d9619be5,delivered,2018-02-12T03:09:03.000Z,2018-02-12T03:28:16.000Z,2018-02-15T05:56:04.000Z,2018-03-11T14:07:36.000Z,2018-03-09T00:00:00.000Z
95346,39085,3b97d7da1a0a00c69c706b02eb64d22f,delivered,2017-11-17T19:48:51.000Z,2017-11-17T21:15:52.000Z,2017-11-20T19:58:55.000Z,2017-12-02T00:33:57.000Z,2017-12-13T00:00:00.000Z
95347,47745,9251875265eae9e8fa0a4c0afd1553f7,delivered,2018-01-30T03:03:40.000Z,2018-01-30T03:39:03.000Z,2018-01-30T20:31:53.000Z,2018-02-06T16:37:12.000Z,2018-02-21T00:00:00.000Z
95348,61187,a89eed32f0011eb66dcf2beb3d0fb255,delivered,2017-05-20T00:26:11.000Z,2017-05-20T01:25:20.000Z,2017-05-22T17:52:33.000Z,2017-05-31T13:09:49.000Z,2017-06-22T00:00:00.000Z
95349,92750,658af74ee0876a72f7f31e4ca631b054,delivered,2017-05-22T11:17:25.000Z,2017-05-23T11:25:13.000Z,2017-05-24T11:05:40.000Z,2017-05-25T12:05:43.000Z,2017-06-09T00:00:00.000Z
95350,19830,e5f6bd268d4bd846621e1c3d99729d13,delivered,2018-07-16T16:24:47.000Z,2018-07-17T16:22:02.000Z,2018-07-20T15:32:00.000Z,2018-07-27T18:28:42.000Z,2018-08-09T00:00:00.000Z
95351,9975,d708a741a38d9b961daa3d2890df5e52,delivered,2018-02-26T19:22:52.000Z,2018-02-26T19:30:50.000Z,2018-02-28T16:28:56.000Z,2018-03-09T23:23:41.000Z,2018-03-26T00:00:00.000Z
95352,56086,9dcbd46c5a3e06200e1f5005ccfbdf6f,delivered,2018-04-10T00:26:59.000Z,2018-04-11T09:11:58.000Z,2018-04-24T11:03:25.000Z,2018-04-27T20:56:41.000Z,2018-05-07T00:00:00.000Z
95353,62212,a00e6f85d3ec7f1d81197fba0052db04,delivered,2018-06-11T12:32:23.000Z,2018-06-11T13:32:53.000Z,2018-06-14T11:19:00.000Z,2018-07-20T18:58:18.000Z,2018-07-12T00:00:00.000Z
95354,62214,fd64b6e4f72f238a3462a975c6bb6644,delivered,2017-09-26T21:55:23.000Z,2017-09-26T22:07:15.000Z,2017-09-27T18:29:23.000Z,2017-10-02T21:22:34.000Z,2017-10-25T00:00:00.000Z
95355,76762,7634e73e9ffe0ab30e3e99dc3f5a6d1e,delivered,2018-07-24T11:05:09.000Z,2018-07-25T02:44:24.000Z,2018-07-25T14:54:00.000Z,2018-07-31T17:32:24.000Z,2018-08-17T00:00:00.000Z
95356,14837,319d8eb9ba6d4f64a4b7c5da23b82cf1,delivered,2018-08-06T16:53:39.000Z,2018-08-06T17:05:24.000Z,2018-08-08T16:21:00.000Z,2018-08-15T21:18:34.000Z,2018-08-27T00:00:00.000Z
95357,5223,306853b36db7e021935becc988e4fef8,delivered,2017-09-03T09:33:51.000Z,2017-09-03T09:52:18.000Z,2017-09-04T17:33:21.000Z,2017-09-29T17:07:33.000Z,2017-10-03T00:00:00.000Z
95358,60958,ad9462a4da64add20fbc051616035832,delivered,2018-02-10T14:00:42.000Z,2018-02-10T14:10:37.000Z,2018-02-16T02:09:14.000Z,2018-03-06T01:26:35.000Z,2018-03-13T00:00:00.000Z
95359,41795,3816ba21917f2a17a58a38a108985d0c,delivered,2018-07-14T19:21:22.000Z,2018-07-14T19:30:16.000Z,2018-08-02T07:17:00.000Z,2018-08-07T17:35:15.000Z,2018-08-02T00:00:00.000Z
95360,63879,ca629f02433156bf7577b63a9dc1615e,delivered,2018-02-03T18:50:56.000Z,2018-02-04T00:15:38.000Z,2018-02-05T17:25:02.000Z,2018-02-17T00:38:50.000Z,2018-03-02T00:00:00.000Z
95361,95441,175da05fc7ea63b231f7d87ae22b235b,delivered,2017-12-27T22:49:55.000Z,2017-12-27T23:07:56.000Z,2017-12-28T16:29:13.000Z,2018-01-10T20:10:30.000Z,2018-01-31T00:00:00.000Z
95362,70202,b81e9b6871248d939a4d06833a57109b,delivered,2018-03-20T19:12:25.000Z,2018-03-22T02:55:42.000Z,2018-03-23T18:17:52.000Z,2018-03-27T13:42:50.000Z,2018-04-02T00:00:00.000Z
95363,50763,3cb36784c17acb3eca55ded497da243d,delivered,2017-10-26T09:32:45.000Z,2017-10-27T03:06:47.000Z,2017-10-27T20:41:44.000Z,2017-10-28T11:31:58.000Z,2017-11-08T00:00:00.000Z
95364,15280,b100288d2ef3b6e474121c21d2af0678,delivered,2018-01-07T14:46:43.000Z,2018-01-07T14:57:15.000Z,2018-01-09T18:07:43.000Z,2018-01-23T15:07:41.000Z,2018-02-02T00:00:00.000Z
95365,97721,ac21e278cde3c44f9ba722553c590721,delivered,2017-12-08T11:35:53.000Z,2017-12-09T02:36:26.000Z,2017-12-13T13:23:11.000Z,2017-12-27T18:28:49.000Z,2018-01-12T00:00:00.000Z
95366,30468,f3f13f75c34a679c5006108acf61e0da,delivered,2018-08-15T19:48:47.000Z,2018-08-15T20:05:14.000Z,2018-08-23T17:15:00.000Z,2018-08-28T19:46:40.000Z,2018-09-05T00:00:00.000Z
95367,89376,b8dfacf934c56b331427b3ac153e3dbf,delivered,2018-02-25T21:02:25.000Z,2018-02-25T21:15:22.000Z,2018-02-27T19:48:59.000Z,2018-02-28T20:03:40.000Z,2018-03-12T00:00:00.000Z
95368,15676,455c3e2713829a42bd8d371c9c784d17,delivered,2018-07-18T14:28:29.000Z,2018-07-18T14:35:19.000Z,2018-07-25T14:44:00.000Z,2018-07-27T16:38:56.000Z,2018-08-09T00:00:00.000Z
95369,55364,b2664e0e967b1c146e574185530e813d,delivered,2017-09-23T17:38:22.000Z,2017-09-23T17:50:16.000Z,2017-09-25T20:27:36.000Z,2017-10-04T18:50:04.000Z,2017-10-17T00:00:00.000Z
95370,76661,ac403e440819af1853b7fcd7f04de6c4,delivered,2018-02-14T00:09:04.000Z,2018-02-14T00:27:54.000Z,2018-02-14T23:23:32.000Z,2018-04-19T19:07:02.000Z,2018-03-13T00:00:00.000Z
95371,39724,cc22d342af66b831ad0992a27a18277d,delivered,2018-04-25T21:23:19.000Z,2018-04-26T00:11:50.000Z,2018-04-26T12:52:00.000Z,2018-05-04T16:52:43.000Z,2018-06-05T00:00:00.000Z
95372,79713,932d7938cdc7161c6c22c083ebc3688d,delivered,2017-06-05T11:30:05.000Z,2017-06-05T11:42:33.000Z,2017-06-05T19:40:23.000Z,2017-06-08T10:46:36.000Z,2017-06-26T00:00:00.000Z
95373,10829,1916f29d84d0c59dba74b70880457a8c,delivered,2018-03-14T21:23:59.000Z,2018-03-14T21:35:26.000Z,2018-03-15T19:36:31.000Z,2018-03-21T19:48:51.000Z,2018-04-02T00:00:00.000Z
95374,75310,7df4045bb089bf92e7eaf3b506b6423b,delivered,2018-07-26T20:17:17.000Z,2018-07-26T20:30:14.000Z,2018-07-31T14:05:00.000Z,2018-08-03T16:56:45.000Z,2018-08-16T00:00:00.000Z
95375,54190,336ef87a9f46bbd3c3f542af792c1644,delivered,2018-06-15T20:34:23.000Z,2018-06-15T21:01:12.000Z,2018-06-18T12:25:00.000Z,2018-06-22T22:40:47.000Z,2018-07-18T00:00:00.000Z
95376,80304,19f7ff7909a43930beeb928d5bd3a34b,delivered,2018-05-15T15:34:23.000Z,2018-05-15T15:56:03.000Z,2018-05-16T13:21:00.000Z,2018-05-24T15:26:27.000Z,2018-06-04T00:00:00.000Z
95377,6904,223c55ef218f911885ccb9692537c1c0,delivered,2018-08-02T19:48:36.000Z,2018-08-02T20:03:54.000Z,2018-08-03T15:10:00.000Z,2018-08-08T19:18:50.000Z,2018-08-13T00:00:00.000Z
95378,3014,aa13f22ba1dbf5360989f7480c1e099c,delivered,2018-05-24T09:32:10.000Z,2018-05-24T09:53:09.000Z,2018-05-24T14:08:00.000Z,2018-05-25T21:32:32.000Z,2018-06-12T00:00:00.000Z
95379,2363,afef0360db6e6f6eb46b9600cd8c5450,delivered,2017-10-27T16:34:10.000Z,2017-10-30T11:32:41.000Z,2017-11-01T19:22:42.000Z,2017-11-13T10:31:16.000Z,2017-11-16T00:00:00.000Z
95380,51727,4b7a89627b118c5e00e13f57888293ff,delivered,2018-01-08T21:33:46.000Z,2018-01-08T21:48:17.000Z,2018-01-11T16:34:28.000Z,2018-01-26T14:36:18.000Z,2018-02-15T00:00:00.000Z
95381,7134,44ef2f97744ca6676b7c4089ebfb305c,delivered,2017-07-13T10:12:14.000Z,2017-07-13T10:25:23.000Z,2017-07-14T16:07:48.000Z,2017-07-24T17:19:47.000Z,2017-08-09T00:00:00.000Z
95382,24028,7c15b7f016feebc19af2f23f5f8b9e4a,delivered,2018-04-23T08:45:56.000Z,2018-04-24T19:07:42.000Z,2018-04-23T23:58:33.000Z,2018-04-30T19:08:36.000Z,2018-05-15T00:00:00.000Z
95383,84462,6f781fbfaf95fb90fb59de9f72e78e5c,delivered,2018-07-18T19:52:04.000Z,2018-07-18T20:05:17.000Z,2018-07-20T12:59:00.000Z,2018-07-24T19:48:46.000Z,2018-08-09T00:00:00.000Z
95384,6541,139602ce40c8f337484eec9b157ca80c,delivered,2017-04-11T20:04:13.000Z,2017-04-11T20:15:09.000Z,2017-04-13T08:22:00.000Z,2017-04-18T13:44:50.000Z,2017-05-03T00:00:00.000Z
95385,44273,8c52dfcce0a3724101362890db77eb05,delivered,2018-07-04T07:49:08.000Z,2018-07-05T16:33:16.000Z,2018-07-04T11:57:00.000Z,2018-07-05T22:38:40.000Z,2018-07-17T00:00:00.000Z
95386,65903,83a022cc4e851507e14012a90fedcd0e,delivered,2017-12-04T17:06:08.000Z,2017-12-07T15:31:53.000Z,2017-12-08T22:21:47.000Z,2017-12-23T14:51:31.000Z,2018-01-04T00:00:00.000Z
95387,48161,9f76d1a5ba48abf682161efaadca30a4,delivered,2017-06-19T21:54:46.000Z,2017-06-19T22:05:17.000Z,2017-06-20T16:12:53.000Z,2017-06-29T13:32:03.000Z,2017-07-11T00:00:00.000Z
95388,30288,db1c88d4bd1bcbbdb71dae0d17198fc0,delivered,2018-02-04T22:44:34.000Z,2018-02-06T03:35:38.000Z,2018-02-09T22:45:55.000Z,2018-02-20T15:04:20.000Z,2018-03-16T00:00:00.000Z
95389,60921,a27f3aab93e8f43407c0fe4296f475c1,delivered,2018-04-06T16:15:37.000Z,2018-04-10T03:35:23.000Z,2018-04-25T08:14:00.000Z,2018-06-20T22:41:33.000Z,2018-05-10T00:00:00.000Z
95390,69360,d9a2eba69ba6350b8552f12c3342f315,delivered,2017-11-01T14:03:24.000Z,2017-11-01T14:31:33.000Z,2017-11-03T16:21:53.000Z,2017-11-08T19:46:21.000Z,2017-11-22T00:00:00.000Z
95391,28705,b14149872b01643d235710d4a84d55da,delivered,2018-02-18T21:25:21.000Z,2018-02-18T22:26:57.000Z,2018-02-21T21:11:51.000Z,2018-03-26T19:28:26.000Z,2018-03-19T00:00:00.000Z
95392,19206,8e0236224be5c6d6b07eb06b9f5e0139,delivered,2017-06-22T16:50:40.000Z,2017-06-24T02:15:35.000Z,2017-06-27T15:03:21.000Z,2017-07-06T12:07:32.000Z,2017-07-14T00:00:00.000Z
95393,70287,2909656d933b72ba8b3fcf38fad83c4d,delivered,2017-09-10T21:33:27.000Z,2017-09-10T21:50:07.000Z,2017-09-14T21:37:50.000Z,2017-09-15T13:15:57.000Z,2017-09-22T00:00:00.000Z
95394,49774,75a7d0a8a9a12e7b866362cb26d536be,delivered,2018-08-24T10:48:37.000Z,2018-08-24T11:05:08.000Z,2018-08-24T13:56:00.000Z,2018-08-30T11:38:52.000Z,2018-09-18T00:00:00.000Z
95395,71029,335a3061e3498d0b3c574bea8973bb6f,delivered,2017-04-21T18:45:52.000Z,2017-04-21T18:55:16.000Z,2017-04-25T12:20:34.000Z,2017-04-27T08:41:48.000Z,2017-05-11T00:00:00.000Z
95396,30962,ac05edf13466f6c474516cccd781bbd7,delivered,2017-11-29T14:21:03.000Z,2017-11-29T14:34:31.000Z,2017-12-04T22:36:52.000Z,2017-12-22T19:57:31.000Z,2017-12-21T00:00:00.000Z
95397,73131,e85d619370a54fcece7535b81d3221f7,delivered,2018-07-16T10:49:05.000Z,2018-07-16T11:04:20.000Z,2018-07-17T14:39:00.000Z,2018-07-23T22:40:51.000Z,2018-08-03T00:00:00.000Z
95398,51923,3c63f38b18f9c813e6a2947f12708660,delivered,2018-02-18T08:22:46.000Z,2018-02-18T09:26:30.000Z,2018-02-19T19:42:47.000Z,2018-02-25T15:28:32.000Z,2018-03-13T00:00:00.000Z
95399,37644,5a82679b8c63d6b832a48b6af28ac526,delivered,2017-06-01T09:03:05.000Z,2017-06-02T04:22:56.000Z,2017-06-02T14:49:03.000Z,2017-06-09T15:42:47.000Z,2017-06-26T00:00:00.000Z
95400,29025,171fd36e6d28aaa958e043b897006f1d,delivered,2018-05-26T16:26:53.000Z,2018-05-26T16:35:19.000Z,2018-05-28T14:50:00.000Z,2018-05-29T20:03:36.000Z,2018-06-20T00:00:00.000Z
95401,44232,4374c08bd3d2b8f7639e0704d80c0407,delivered,2017-02-07T07:02:23.000Z,2017-02-07T07:15:13.000Z,2017-02-09T12:31:22.000Z,2017-02-14T12:57:25.000Z,2017-03-07T00:00:00.000Z
95402,26841,5f8cff9210fbe5a642d0e05b4bc974e6,delivered,2017-09-25T16:55:44.000Z,2017-09-25T17:40:06.000Z,2017-09-26T18:12:38.000Z,2017-10-11T00:08:07.000Z,2017-10-23T00:00:00.000Z
95403,64738,fba2ee5d3cfe6651522da5384c3af63a,delivered,2017-08-27T18:47:00.000Z,2017-08-27T19:04:33.000Z,2017-08-28T18:58:43.000Z,2017-09-08T18:24:13.000Z,2017-09-25T00:00:00.000Z
95404,5793,72c501775cf36e99076132aaee5ae9c0,shipped,2017-12-01T12:39:39.000Z,2017-12-02T02:37:10.000Z,2017-12-04T20:39:56.000Z,"",2017-12-19T00:00:00.000Z
95405,16508,5c23f0b32904be1b015b14086f097dfd,delivered,2017-10-05T12:56:27.000Z,2017-10-05T13:07:25.000Z,2017-10-06T11:57:10.000Z,2017-10-17T00:53:56.000Z,2017-11-03T00:00:00.000Z
95406,74398,73da42c497d6ab85df4446d41addabdd,delivered,2018-01-03T09:45:16.000Z,2018-01-03T09:57:23.000Z,2018-01-04T20:34:58.000Z,2018-01-11T12:18:14.000Z,2018-01-31T00:00:00.000Z
